Index Name,Backbone Type,Dual or Single,Sequencing Technology,Index Side,Index Pairing,Index Set Name,Publish to manifest - Adds cycle lengths automatically
UDP50158,Nextera,DUALINDEX,ILLUMINA,i5,,Illumina - Made by IDT for Illumina-Nextera UDP (version 1)|Illumina - Made by IDT for Illumina-Nextera UDP (version 2),1
UDP50159,Nextera,DUALINDEX,ILLUMINA,i5,,Illumina - Made by IDT for Illumina-Nextera UDP (version 1)|Illumina - Made by IDT for Illumina-Nextera UDP (version 2),1
UDP50160,Nextera,DUALINDEX,ILLUMINA,i5,,Illumina - Made by IDT for Illumina-Nextera UDP (version 1)|Illumina - Made by IDT for Illumina-Nextera UDP (version 2),1
UDP50161,Nextera,DUALINDEX,ILLUMINA,i5,,Illumina - Made by IDT for Illumina-Nextera UDP (version 1)|Illumina - Made by IDT for Illumina-Nextera UDP (version 2),1
UDP50162,Nextera,DUALINDEX,ILLUMINA,i5,,Illumina - Made by IDT for Illumina-Nextera UDP (version 1)|Illumina - Made by IDT for Illumina-Nextera UDP (version 2),1
UDP50163,Nextera,DUALINDEX,ILLUMINA,i5,,Illumina - Made by IDT for Illumina-Nextera UDP (version 1)|Illumina - Made by IDT for Illumina-Nextera UDP (version 2),1
UDP50164,Nextera,DUALINDEX,ILLUMINA,i5,,Illumina - Made by IDT for Illumina-Nextera UDP (version 1)|Illumina - Made by IDT for Illumina-Nextera UDP (version 2),1
UDP50165,Nextera,DUALINDEX,ILLUMINA,i5,,Illumina - Made by IDT for Illumina-Nextera UDP (version 1)|Illumina - Made by IDT for Illumina-Nextera UDP (version 2),1
UDP50166,Nextera,DUALINDEX,ILLUMINA,i5,,Illumina - Made by IDT for Illumina-Nextera UDP (version 1)|Illumina - Made by IDT for Illumina-Nextera UDP (version 2),1
UDP50167,Nextera,DUALINDEX,ILLUMINA,i5,,Illumina - Made by IDT for Illumina-Nextera UDP (version 1)|Illumina - Made by IDT for Illumina-Nextera UDP (version 2),1
UDP50168,Nextera,DUALINDEX,ILLUMINA,i5,,Illumina - Made by IDT for Illumina-Nextera UDP (version 1)|Illumina - Made by IDT for Illumina-Nextera UDP (version 2),1
UDP50169,Nextera,DUALINDEX,ILLUMINA,i5,,Illumina - Made by IDT for Illumina-Nextera UDP (version 1)|Illumina - Made by IDT for Illumina-Nextera UDP (version 2),1
UDP50170,Nextera,DUALINDEX,ILLUMINA,i5,,Illumina - Made by IDT for Illumina-Nextera UDP (version 1)|Illumina - Made by IDT for Illumina-Nextera UDP (version 2),1
UDP50171,Nextera,DUALINDEX,ILLUMINA,i5,,Illumina - Made by IDT for Illumina-Nextera UDP (version 1)|Illumina - Made by IDT for Illumina-Nextera UDP (version 2),1
UDP50172,Nextera,DUALINDEX,ILLUMINA,i5,,Illumina - Made by IDT for Illumina-Nextera UDP (version 1)|Illumina - Made by IDT for Illumina-Nextera UDP (version 2),1
UDP50173,Nextera,DUALINDEX,ILLUMINA,i5,,Illumina - Made by IDT for Illumina-Nextera UDP (version 1)|Illumina - Made by IDT for Illumina-Nextera UDP (version 2),1
UDP50174,Nextera,DUALINDEX,ILLUMINA,i5,,Illumina - Made by IDT for Illumina-Nextera UDP (version 1)|Illumina - Made by IDT for Illumina-Nextera UDP (version 2),1
UDP50175,Nextera,DUALINDEX,ILLUMINA,i5,,Illumina - Made by IDT for Illumina-Nextera UDP (version 1)|Illumina - Made by IDT for Illumina-Nextera UDP (version 2),1
UDP50176,Nextera,DUALINDEX,ILLUMINA,i5,,Illumina - Made by IDT for Illumina-Nextera UDP (version 1)|Illumina - Made by IDT for Illumina-Nextera UDP (version 2),1
UDP50177,Nextera,DUALINDEX,ILLUMINA,i5,,Illumina - Made by IDT for Illumina-Nextera UDP (version 1)|Illumina - Made by IDT for Illumina-Nextera UDP (version 2),1
UDP50178,Nextera,DUALINDEX,ILLUMINA,i5,,Illumina - Made by IDT for Illumina-Nextera UDP (version 1)|Illumina - Made by IDT for Illumina-Nextera UDP (version 2),1
UDP50179,Nextera,DUALINDEX,ILLUMINA,i5,,Illumina - Made by IDT for Illumina-Nextera UDP (version 1)|Illumina - Made by IDT for Illumina-Nextera UDP (version 2),1
UDP50180,Nextera,DUALINDEX,ILLUMINA,i5,,Illumina - Made by IDT for Illumina-Nextera UDP (version 1)|Illumina - Made by IDT for Illumina-Nextera UDP (version 2),1
UDP50181,Nextera,DUALINDEX,ILLUMINA,i5,,Illumina - Made by IDT for Illumina-Nextera UDP (version 1)|Illumina - Made by IDT for Illumina-Nextera UDP (version 2),1
UDP50182,Nextera,DUALINDEX,ILLUMINA,i5,,Illumina - Made by IDT for Illumina-Nextera UDP (version 1)|Illumina - Made by IDT for Illumina-Nextera UDP (version 2),1
UDP50183,Nextera,DUALINDEX,ILLUMINA,i5,,Illumina - Made by IDT for Illumina-Nextera UDP (version 1)|Illumina - Made by IDT for Illumina-Nextera UDP (version 2),1
UDP50184,Nextera,DUALINDEX,ILLUMINA,i5,,Illumina - Made by IDT for Illumina-Nextera UDP (version 1)|Illumina - Made by IDT for Illumina-Nextera UDP (version 2),1
UDP50185,Nextera,DUALINDEX,ILLUMINA,i5,,Illumina - Made by IDT for Illumina-Nextera UDP (version 1)|Illumina - Made by IDT for Illumina-Nextera UDP (version 2),1
UDP50186,Nextera,DUALINDEX,ILLUMINA,i5,,Illumina - Made by IDT for Illumina-Nextera UDP (version 1)|Illumina - Made by IDT for Illumina-Nextera UDP (version 2),1
UDP50187,Nextera,DUALINDEX,ILLUMINA,i5,,Illumina - Made by IDT for Illumina-Nextera UDP (version 1)|Illumina - Made by IDT for Illumina-Nextera UDP (version 2),1
UDP50188,Nextera,DUALINDEX,ILLUMINA,i5,,Illumina - Made by IDT for Illumina-Nextera UDP (version 1)|Illumina - Made by IDT for Illumina-Nextera UDP (version 2),1
UDP50189,Nextera,DUALINDEX,ILLUMINA,i5,,Illumina - Made by IDT for Illumina-Nextera UDP (version 1)|Illumina - Made by IDT for Illumina-Nextera UDP (version 2),1
UDP50190,Nextera,DUALINDEX,ILLUMINA,i5,,Illumina - Made by IDT for Illumina-Nextera UDP (version 1)|Illumina - Made by IDT for Illumina-Nextera UDP (version 2),1
UDP50191,Nextera,DUALINDEX,ILLUMINA,i5,,Illumina - Made by IDT for Illumina-Nextera UDP (version 1)|Illumina - Made by IDT for Illumina-Nextera UDP (version 2),1
UDP50192,Nextera,DUALINDEX,ILLUMINA,i5,,Illumina - Made by IDT for Illumina-Nextera UDP (version 1)|Illumina - Made by IDT for Illumina-Nextera UDP (version 2),1
UDP50193,Nextera,DUALINDEX,ILLUMINA,i5,,Illumina - Made by IDT for Illumina-Nextera UDP (version 1)|Illumina - Made by IDT for Illumina-Nextera UDP (version 2),1
UDP50194,Nextera,DUALINDEX,ILLUMINA,i5,,Illumina - Made by IDT for Illumina-Nextera UDP (version 1)|Illumina - Made by IDT for Illumina-Nextera UDP (version 2),1
UDP50195,Nextera,DUALINDEX,ILLUMINA,i5,,Illumina - Made by IDT for Illumina-Nextera UDP (version 1)|Illumina - Made by IDT for Illumina-Nextera UDP (version 2),1
UDP50196,Nextera,DUALINDEX,ILLUMINA,i5,,Illumina - Made by IDT for Illumina-Nextera UDP (version 1)|Illumina - Made by IDT for Illumina-Nextera UDP (version 2),1
UDP50197,Nextera,DUALINDEX,ILLUMINA,i5,,Illumina - Made by IDT for Illumina-Nextera UDP (version 1)|Illumina - Made by IDT for Illumina-Nextera UDP (version 2),1
UDP50198,Nextera,DUALINDEX,ILLUMINA,i5,,Illumina - Made by IDT for Illumina-Nextera UDP (version 1)|Illumina - Made by IDT for Illumina-Nextera UDP (version 2),1
UDP50199,Nextera,DUALINDEX,ILLUMINA,i5,,Illumina - Made by IDT for Illumina-Nextera UDP (version 1)|Illumina - Made by IDT for Illumina-Nextera UDP (version 2),1
UDP50200,Nextera,DUALINDEX,ILLUMINA,i5,,Illumina - Made by IDT for Illumina-Nextera UDP (version 1)|Illumina - Made by IDT for Illumina-Nextera UDP (version 2),1
UDP50201,Nextera,DUALINDEX,ILLUMINA,i5,,Illumina - Made by IDT for Illumina-Nextera UDP (version 1)|Illumina - Made by IDT for Illumina-Nextera UDP (version 2),1
UDP50202,Nextera,DUALINDEX,ILLUMINA,i5,,Illumina - Made by IDT for Illumina-Nextera UDP (version 1)|Illumina - Made by IDT for Illumina-Nextera UDP (version 2),1
UDP50203,Nextera,DUALINDEX,ILLUMINA,i5,,Illumina - Made by IDT for Illumina-Nextera UDP (version 1)|Illumina - Made by IDT for Illumina-Nextera UDP (version 2),1
UDP50204,Nextera,DUALINDEX,ILLUMINA,i5,,Illumina - Made by IDT for Illumina-Nextera UDP (version 1)|Illumina - Made by IDT for Illumina-Nextera UDP (version 2),1
UDP50205,Nextera,DUALINDEX,ILLUMINA,i5,,Illumina - Made by IDT for Illumina-Nextera UDP (version 1)|Illumina - Made by IDT for Illumina-Nextera UDP (version 2),1
UDP50206,Nextera,DUALINDEX,ILLUMINA,i5,,Illumina - Made by IDT for Illumina-Nextera UDP (version 1)|Illumina - Made by IDT for Illumina-Nextera UDP (version 2),1
UDP50207,Nextera,DUALINDEX,ILLUMINA,i5,,Illumina - Made by IDT for Illumina-Nextera UDP (version 1)|Illumina - Made by IDT for Illumina-Nextera UDP (version 2),1
UDP50208,Nextera,DUALINDEX,ILLUMINA,i5,,Illumina - Made by IDT for Illumina-Nextera UDP (version 1)|Illumina - Made by IDT for Illumina-Nextera UDP (version 2),1
UDP50209,Nextera,DUALINDEX,ILLUMINA,i5,,Illumina - Made by IDT for Illumina-Nextera UDP (version 1)|Illumina - Made by IDT for Illumina-Nextera UDP (version 2),1
UDP50210,Nextera,DUALINDEX,ILLUMINA,i5,,Illumina - Made by IDT for Illumina-Nextera UDP (version 1)|Illumina - Made by IDT for Illumina-Nextera UDP (version 2),1
UDP50211,Nextera,DUALINDEX,ILLUMINA,i5,,Illumina - Made by IDT for Illumina-Nextera UDP (version 1)|Illumina - Made by IDT for Illumina-Nextera UDP (version 2),1
UDP50212,Nextera,DUALINDEX,ILLUMINA,i5,,Illumina - Made by IDT for Illumina-Nextera UDP (version 1)|Illumina - Made by IDT for Illumina-Nextera UDP (version 2),1
UDP50213,Nextera,DUALINDEX,ILLUMINA,i5,,Illumina - Made by IDT for Illumina-Nextera UDP (version 1)|Illumina - Made by IDT for Illumina-Nextera UDP (version 2),1
UDP50214,Nextera,DUALINDEX,ILLUMINA,i5,,Illumina - Made by IDT for Illumina-Nextera UDP (version 1)|Illumina - Made by IDT for Illumina-Nextera UDP (version 2),1
UDP50215,Nextera,DUALINDEX,ILLUMINA,i5,,Illumina - Made by IDT for Illumina-Nextera UDP (version 1)|Illumina - Made by IDT for Illumina-Nextera UDP (version 2),1
UDP50216,Nextera,DUALINDEX,ILLUMINA,i5,,Illumina - Made by IDT for Illumina-Nextera UDP (version 1)|Illumina - Made by IDT for Illumina-Nextera UDP (version 2),1
UDP50217,Nextera,DUALINDEX,ILLUMINA,i5,,Illumina - Made by IDT for Illumina-Nextera UDP (version 1)|Illumina - Made by IDT for Illumina-Nextera UDP (version 2),1
UDP50218,Nextera,DUALINDEX,ILLUMINA,i5,,Illumina - Made by IDT for Illumina-Nextera UDP (version 1)|Illumina - Made by IDT for Illumina-Nextera UDP (version 2),1
UDP50219,Nextera,DUALINDEX,ILLUMINA,i5,,Illumina - Made by IDT for Illumina-Nextera UDP (version 1)|Illumina - Made by IDT for Illumina-Nextera UDP (version 2),1
UDP50220,Nextera,DUALINDEX,ILLUMINA,i5,,Illumina - Made by IDT for Illumina-Nextera UDP (version 1)|Illumina - Made by IDT for Illumina-Nextera UDP (version 2),1
UDP50221,Nextera,DUALINDEX,ILLUMINA,i5,,Illumina - Made by IDT for Illumina-Nextera UDP (version 1)|Illumina - Made by IDT for Illumina-Nextera UDP (version 2),1
UDP50222,Nextera,DUALINDEX,ILLUMINA,i5,,Illumina - Made by IDT for Illumina-Nextera UDP (version 1)|Illumina - Made by IDT for Illumina-Nextera UDP (version 2),1
UDP50223,Nextera,DUALINDEX,ILLUMINA,i5,,Illumina - Made by IDT for Illumina-Nextera UDP (version 1)|Illumina - Made by IDT for Illumina-Nextera UDP (version 2),1
UDP50224,Nextera,DUALINDEX,ILLUMINA,i5,,Illumina - Made by IDT for Illumina-Nextera UDP (version 1)|Illumina - Made by IDT for Illumina-Nextera UDP (version 2),1
UDP50225,Nextera,DUALINDEX,ILLUMINA,i5,,Illumina - Made by IDT for Illumina-Nextera UDP (version 1)|Illumina - Made by IDT for Illumina-Nextera UDP (version 2),1
UDP50226,Nextera,DUALINDEX,ILLUMINA,i5,,Illumina - Made by IDT for Illumina-Nextera UDP (version 1)|Illumina - Made by IDT for Illumina-Nextera UDP (version 2),1
UDP50227,Nextera,DUALINDEX,ILLUMINA,i5,,Illumina - Made by IDT for Illumina-Nextera UDP (version 1)|Illumina - Made by IDT for Illumina-Nextera UDP (version 2),1
UDP50228,Nextera,DUALINDEX,ILLUMINA,i5,,Illumina - Made by IDT for Illumina-Nextera UDP (version 1)|Illumina - Made by IDT for Illumina-Nextera UDP (version 2),1
UDP50229,Nextera,DUALINDEX,ILLUMINA,i5,,Illumina - Made by IDT for Illumina-Nextera UDP (version 1)|Illumina - Made by IDT for Illumina-Nextera UDP (version 2),1
UDP50230,Nextera,DUALINDEX,ILLUMINA,i5,,Illumina - Made by IDT for Illumina-Nextera UDP (version 1)|Illumina - Made by IDT for Illumina-Nextera UDP (version 2),1
UDP50231,Nextera,DUALINDEX,ILLUMINA,i5,,Illumina - Made by IDT for Illumina-Nextera UDP (version 1)|Illumina - Made by IDT for Illumina-Nextera UDP (version 2),1
UDP50232,Nextera,DUALINDEX,ILLUMINA,i5,,Illumina - Made by IDT for Illumina-Nextera UDP (version 1)|Illumina - Made by IDT for Illumina-Nextera UDP (version 2),1
UDP50233,Nextera,DUALINDEX,ILLUMINA,i5,,Illumina - Made by IDT for Illumina-Nextera UDP (version 1)|Illumina - Made by IDT for Illumina-Nextera UDP (version 2),1
UDP50234,Nextera,DUALINDEX,ILLUMINA,i5,,Illumina - Made by IDT for Illumina-Nextera UDP (version 1)|Illumina - Made by IDT for Illumina-Nextera UDP (version 2),1
UDP50235,Nextera,DUALINDEX,ILLUMINA,i5,,Illumina - Made by IDT for Illumina-Nextera UDP (version 1)|Illumina - Made by IDT for Illumina-Nextera UDP (version 2),1
UDP50236,Nextera,DUALINDEX,ILLUMINA,i5,,Illumina - Made by IDT for Illumina-Nextera UDP (version 1)|Illumina - Made by IDT for Illumina-Nextera UDP (version 2),1
UDP50237,Nextera,DUALINDEX,ILLUMINA,i5,,Illumina - Made by IDT for Illumina-Nextera UDP (version 1)|Illumina - Made by IDT for Illumina-Nextera UDP (version 2),1
UDP50238,Nextera,DUALINDEX,ILLUMINA,i5,,Illumina - Made by IDT for Illumina-Nextera UDP (version 1)|Illumina - Made by IDT for Illumina-Nextera UDP (version 2),1
UDP50239,Nextera,DUALINDEX,ILLUMINA,i5,,Illumina - Made by IDT for Illumina-Nextera UDP (version 1)|Illumina - Made by IDT for Illumina-Nextera UDP (version 2),1
UDP50240,Nextera,DUALINDEX,ILLUMINA,i5,,Illumina - Made by IDT for Illumina-Nextera UDP (version 1)|Illumina - Made by IDT for Illumina-Nextera UDP (version 2),1
UDP50241,Nextera,DUALINDEX,ILLUMINA,i5,,Illumina - Made by IDT for Illumina-Nextera UDP (version 1)|Illumina - Made by IDT for Illumina-Nextera UDP (version 2),1
UDP50242,Nextera,DUALINDEX,ILLUMINA,i5,,Illumina - Made by IDT for Illumina-Nextera UDP (version 1)|Illumina - Made by IDT for Illumina-Nextera UDP (version 2),1
UDP50243,Nextera,DUALINDEX,ILLUMINA,i5,,Illumina - Made by IDT for Illumina-Nextera UDP (version 1)|Illumina - Made by IDT for Illumina-Nextera UDP (version 2),1
UDP50244,Nextera,DUALINDEX,ILLUMINA,i5,,Illumina - Made by IDT for Illumina-Nextera UDP (version 1)|Illumina - Made by IDT for Illumina-Nextera UDP (version 2),1
UDP50245,Nextera,DUALINDEX,ILLUMINA,i5,,Illumina - Made by IDT for Illumina-Nextera UDP (version 1)|Illumina - Made by IDT for Illumina-Nextera UDP (version 2),1
UDP50246,Nextera,DUALINDEX,ILLUMINA,i5,,Illumina - Made by IDT for Illumina-Nextera UDP (version 1)|Illumina - Made by IDT for Illumina-Nextera UDP (version 2),1
UDP50247,Nextera,DUALINDEX,ILLUMINA,i5,,Illumina - Made by IDT for Illumina-Nextera UDP (version 1)|Illumina - Made by IDT for Illumina-Nextera UDP (version 2),1
UDP50248,Nextera,DUALINDEX,ILLUMINA,i5,,Illumina - Made by IDT for Illumina-Nextera UDP (version 1)|Illumina - Made by IDT for Illumina-Nextera UDP (version 2),1
UDP50249,Nextera,DUALINDEX,ILLUMINA,i5,,Illumina - Made by IDT for Illumina-Nextera UDP (version 1)|Illumina - Made by IDT for Illumina-Nextera UDP (version 2),1
UDP50250,Nextera,DUALINDEX,ILLUMINA,i5,,Illumina - Made by IDT for Illumina-Nextera UDP (version 1)|Illumina - Made by IDT for Illumina-Nextera UDP (version 2),1
UDP50251,Nextera,DUALINDEX,ILLUMINA,i5,,Illumina - Made by IDT for Illumina-Nextera UDP (version 1)|Illumina - Made by IDT for Illumina-Nextera UDP (version 2),1
UDP50252,Nextera,DUALINDEX,ILLUMINA,i5,,Illumina - Made by IDT for Illumina-Nextera UDP (version 1),1
UDP50252V2,Nextera,DUALINDEX,ILLUMINA,i5,,Illumina - Made by IDT for Illumina-Nextera UDP (version 2),1
UDP50253,Nextera,DUALINDEX,ILLUMINA,i5,,Illumina - Made by IDT for Illumina-Nextera UDP (version 1)|Illumina - Made by IDT for Illumina-Nextera UDP (version 2),1
UDP50254,Nextera,DUALINDEX,ILLUMINA,i5,,Illumina - Made by IDT for Illumina-Nextera UDP (version 1)|Illumina - Made by IDT for Illumina-Nextera UDP (version 2),1
UDP50255,Nextera,DUALINDEX,ILLUMINA,i5,,Illumina - Made by IDT for Illumina-Nextera UDP (version 1)|Illumina - Made by IDT for Illumina-Nextera UDP (version 2),1
UDP50256,Nextera,DUALINDEX,ILLUMINA,i5,,Illumina - Made by IDT for Illumina-Nextera UDP (version 1)|Illumina - Made by IDT for Illumina-Nextera UDP (version 2),1
UDP50257,Nextera,DUALINDEX,ILLUMINA,i5,,Illumina - Made by IDT for Illumina-Nextera UDP (version 1)|Illumina - Made by IDT for Illumina-Nextera UDP (version 2),1
UDP50258,Nextera,DUALINDEX,ILLUMINA,i5,,Illumina - Made by IDT for Illumina-Nextera UDP (version 1),1
UDP50258V2,Nextera,DUALINDEX,ILLUMINA,i5,,Illumina - Made by IDT for Illumina-Nextera UDP (version 2),1
UDP50259,Nextera,DUALINDEX,ILLUMINA,i5,,Illumina - Made by IDT for Illumina-Nextera UDP (version 1)|Illumina - Made by IDT for Illumina-Nextera UDP (version 2),1
UDP50260,Nextera,DUALINDEX,ILLUMINA,i5,,Illumina - Made by IDT for Illumina-Nextera UDP (version 1)|Illumina - Made by IDT for Illumina-Nextera UDP (version 2),1
UDP50261,Nextera,DUALINDEX,ILLUMINA,i5,,Illumina - Made by IDT for Illumina-Nextera UDP (version 1)|Illumina - Made by IDT for Illumina-Nextera UDP (version 2),1
UDP50262,Nextera,DUALINDEX,ILLUMINA,i5,,Illumina - Made by IDT for Illumina-Nextera UDP (version 1)|Illumina - Made by IDT for Illumina-Nextera UDP (version 2),1
UDP50263,Nextera,DUALINDEX,ILLUMINA,i5,,Illumina - Made by IDT for Illumina-Nextera UDP (version 1)|Illumina - Made by IDT for Illumina-Nextera UDP (version 2),1
UDP50264,Nextera,DUALINDEX,ILLUMINA,i5,,Illumina - Made by IDT for Illumina-Nextera UDP (version 1)|Illumina - Made by IDT for Illumina-Nextera UDP (version 2),1
UDP50265,Nextera,DUALINDEX,ILLUMINA,i5,,Illumina - Made by IDT for Illumina-Nextera UDP (version 1)|Illumina - Made by IDT for Illumina-Nextera UDP (version 2),1
UDP50266,Nextera,DUALINDEX,ILLUMINA,i5,,Illumina - Made by IDT for Illumina-Nextera UDP (version 1)|Illumina - Made by IDT for Illumina-Nextera UDP (version 2),1
UDP50267,Nextera,DUALINDEX,ILLUMINA,i5,,Illumina - Made by IDT for Illumina-Nextera UDP (version 1)|Illumina - Made by IDT for Illumina-Nextera UDP (version 2),1
UDP50268,Nextera,DUALINDEX,ILLUMINA,i5,,Illumina - Made by IDT for Illumina-Nextera UDP (version 1)|Illumina - Made by IDT for Illumina-Nextera UDP (version 2),1
UDP50269,Nextera,DUALINDEX,ILLUMINA,i5,,Illumina - Made by IDT for Illumina-Nextera UDP (version 1)|Illumina - Made by IDT for Illumina-Nextera UDP (version 2),1
UDP50270,Nextera,DUALINDEX,ILLUMINA,i5,,Illumina - Made by IDT for Illumina-Nextera UDP (version 1)|Illumina - Made by IDT for Illumina-Nextera UDP (version 2),1
UDP50271,Nextera,DUALINDEX,ILLUMINA,i5,,Illumina - Made by IDT for Illumina-Nextera UDP (version 1)|Illumina - Made by IDT for Illumina-Nextera UDP (version 2),1
UDP50272,Nextera,DUALINDEX,ILLUMINA,i5,,Illumina - Made by IDT for Illumina-Nextera UDP (version 1)|Illumina - Made by IDT for Illumina-Nextera UDP (version 2),1
UDP50273,Nextera,DUALINDEX,ILLUMINA,i5,,Illumina - Made by IDT for Illumina-Nextera UDP (version 1)|Illumina - Made by IDT for Illumina-Nextera UDP (version 2),1
UDP50274,Nextera,DUALINDEX,ILLUMINA,i5,,Illumina - Made by IDT for Illumina-Nextera UDP (version 1)|Illumina - Made by IDT for Illumina-Nextera UDP (version 2),1
UDP50275,Nextera,DUALINDEX,ILLUMINA,i5,,Illumina - Made by IDT for Illumina-Nextera UDP (version 1)|Illumina - Made by IDT for Illumina-Nextera UDP (version 2),1
UDP50276,Nextera,DUALINDEX,ILLUMINA,i5,,Illumina - Made by IDT for Illumina-Nextera UDP (version 1)|Illumina - Made by IDT for Illumina-Nextera UDP (version 2),1
UDP50277,Nextera,DUALINDEX,ILLUMINA,i5,,Illumina - Made by IDT for Illumina-Nextera UDP (version 1)|Illumina - Made by IDT for Illumina-Nextera UDP (version 2),1
UDP50278,Nextera,DUALINDEX,ILLUMINA,i5,,Illumina - Made by IDT for Illumina-Nextera UDP (version 1)|Illumina - Made by IDT for Illumina-Nextera UDP (version 2),1
UDP50279,Nextera,DUALINDEX,ILLUMINA,i5,,Illumina - Made by IDT for Illumina-Nextera UDP (version 1)|Illumina - Made by IDT for Illumina-Nextera UDP (version 2),1
UDP50280,Nextera,DUALINDEX,ILLUMINA,i5,,Illumina - Made by IDT for Illumina-Nextera UDP (version 1)|Illumina - Made by IDT for Illumina-Nextera UDP (version 2),1
UDP50281,Nextera,DUALINDEX,ILLUMINA,i5,,Illumina - Made by IDT for Illumina-Nextera UDP (version 1)|Illumina - Made by IDT for Illumina-Nextera UDP (version 2),1
UDP50282,Nextera,DUALINDEX,ILLUMINA,i5,,Illumina - Made by IDT for Illumina-Nextera UDP (version 1)|Illumina - Made by IDT for Illumina-Nextera UDP (version 2),1
UDP50283,Nextera,DUALINDEX,ILLUMINA,i5,,Illumina - Made by IDT for Illumina-Nextera UDP (version 1)|Illumina - Made by IDT for Illumina-Nextera UDP (version 2),1
UDP50284,Nextera,DUALINDEX,ILLUMINA,i5,,Illumina - Made by IDT for Illumina-Nextera UDP (version 1)|Illumina - Made by IDT for Illumina-Nextera UDP (version 2),1
